geo,geo_label,time,year,nace_r2,nace_r2_label,is_total_sector,ai_adoption_pct,sector_rank_within_geo
EE,Estonia,2025,2025,C19,Manufacture of coke and refined petroleum products,False,66.67,2.0
EE,Estonia,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,57.84,3.0
EE,Estonia,2025,2025,J,Information and communication,False,56.6,4.0
EE,Estonia,2025,2025,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",False,55.52,5.0
EE,Estonia,2025,2025,ICT,Information and Communication Technology - total,False,54.96,6.0
EE,Estonia,2025,2025,M,"Professional, scientific and technical activities",False,52.24,7.0
EE,Estonia,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,50.68,8.0
EE,Estonia,2025,2025,M73-M75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",False,50.31,9.0
EE,Estonia,2025,2025,C26,"Manufacture of computer, electronic and optical products",False,46.25,10.0
EE,Estonia,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,45.93,11.0
EE,Estonia,2025,2025,C20,Manufacture of chemicals and chemical products,False,42.28,12.0
EE,Estonia,2025,2025,J61,Telecommunications,False,40.0,13.0
EE,Estonia,2025,2025,N79,"Travel agency, tour operator and other reservation service and related activities",False,38.93,14.0
EE,Estonia,2025,2025,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,False,35.71,15.0
EE,Estonia,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,31.46,16.0
EE,Estonia,2025,2025,C28,Manufacture of machinery and equipment n.e.c.,False,28.38,17.0
EE,Estonia,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,27.73,18.0
EE,Estonia,2025,2025,I55,Accommodation,False,27.25,19.0
EE,Estonia,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,27.01,20.0
EE,Estonia,2025,2025,C27,Manufacture of electrical equipment,False,25.46,21.0
EE,Estonia,2025,2025,G45-S951_X_K,"Services, without financial sector",False,25.28,22.0
EE,Estonia,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,25.19,23.0
EE,Estonia,2025,2025,D,"Electricity, gas, steam and air conditioning supply",False,24.65,24.0
EE,Estonia,2025,2025,D35,"Electricity, gas, steam and air conditioning supply",False,24.65,25.0
EE,Estonia,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,24.25,26.0
EE,Estonia,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,23.4,27.0
EE,Estonia,2025,2025,L,Real estate activities,False,23.25,28.0
EE,Estonia,2025,2025,L68,Real estate activities,False,23.25,29.0
EE,Estonia,2025,2025,C,Manufacturing,False,22.66,30.0
EE,Estonia,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,22.27,31.0
EE,Estonia,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,21.76,32.0
EE,Estonia,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,21.3,33.0
EE,Estonia,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,20.6,34.0
EE,Estonia,2025,2025,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",False,20.05,35.0
EE,Estonia,2025,2025,C29_C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",False,19.43,36.0
EE,Estonia,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,19.34,37.0
EE,Estonia,2025,2025,N,Administrative and support service activities,False,19.07,38.0
EE,Estonia,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,18.4,39.0
EE,Estonia,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,18.03,40.0
EE,Estonia,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,18.01,41.0
EE,Estonia,2025,2025,F,Construction,False,17.39,42.0
EE,Estonia,2025,2025,D_E,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",False,16.44,43.0
EE,Estonia,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,16.43,44.0
EE,Estonia,2025,2025,I,Accommodation and food service activities,False,16.25,45.0
EE,Estonia,2025,2025,H,Transportation and storage,False,13.99,46.0
EE,Estonia,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,11.79,47.0
EE,Estonia,2025,2025,E,"Water supply; sewerage, waste management and remediation activities",False,10.79,48.0
EE,Estonia,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,8.8,49.0
EL,Greece,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,52.94,1.0
EL,Greece,2025,2025,M72,Scientific research and development,False,46.57,2.0
EL,Greece,2025,2025,ICT,Information and Communication Technology - total,False,44.36,3.0
EL,Greece,2025,2025,J,Information and communication,False,43.93,4.0
EL,Greece,2025,2025,M73-M75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",False,42.45,5.0
EL,Greece,2025,2025,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",False,33.81,6.0
EL,Greece,2025,2025,J61,Telecommunications,False,31.65,7.0
EL,Greece,2025,2025,M,"Professional, scientific and technical activities",False,30.81,8.0
EL,Greece,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,28.01,9.0
EL,Greece,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,26.68,10.0
EL,Greece,2025,2025,C20,Manufacture of chemicals and chemical products,False,22.31,11.0
EL,Greece,2025,2025,C29_C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",False,20.91,12.0
EL,Greece,2025,2025,N79,"Travel agency, tour operator and other reservation service and related activities",False,19.13,13.0
EL,Greece,2025,2025,D,"Electricity, gas, steam and air conditioning supply",False,16.5,14.0
EL,Greece,2025,2025,D35,"Electricity, gas, steam and air conditioning supply",False,16.5,15.0
EL,Greece,2025,2025,S951,Repair of computers and communication equipment,False,16.09,16.0
EL,Greece,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,15.27,17.0
EL,Greece,2025,2025,N,Administrative and support service activities,False,14.79,18.0
EL,Greece,2025,2025,I55,Accommodation,False,13.51,19.0
EL,Greece,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,13.48,20.0
EL,Greece,2025,2025,L,Real estate activities,False,12.91,21.0
EL,Greece,2025,2025,L68,Real estate activities,False,12.91,22.0
EL,Greece,2025,2025,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,False,12.67,23.0
EL,Greece,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,12.67,24.0
EL,Greece,2025,2025,C27,Manufacture of electrical equipment,False,12.01,25.0
EL,Greece,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,11.77,26.0
EL,Greece,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,11.64,27.0
EL,Greece,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,10.55,28.0
EL,Greece,2025,2025,H,Transportation and storage,False,9.56,29.0
EL,Greece,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,9.49,30.0
EL,Greece,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,9.28,31.0
EL,Greece,2025,2025,G45-S951_X_K,"Services, without financial sector",False,9.25,32.0
EL,Greece,2025,2025,D_E,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",False,9.19,33.0
EL,Greece,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,8.93,34.0
EL,Greece,2025,2025,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",False,8.89,35.0
EL,Greece,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,8.21,36.0
EL,Greece,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,7.85,37.0
EL,Greece,2025,2025,C,Manufacturing,False,7.77,38.0
EL,Greece,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,7.58,39.0
EL,Greece,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,7.55,40.0
EL,Greece,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,7.24,41.0
EL,Greece,2025,2025,F,Construction,False,6.96,42.0
EL,Greece,2025,2025,E,"Water supply; sewerage, waste management and remediation activities",False,6.14,43.0
EL,Greece,2025,2025,C28,Manufacture of machinery and equipment n.e.c.,False,6.08,44.0
EL,Greece,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,5.58,45.0
EL,Greece,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,4.72,46.0
EL,Greece,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,3.84,47.0
EL,Greece,2025,2025,I,Accommodation and food service activities,False,3.39,48.0
ES,Spain,2025,2025,C19,Manufacture of coke and refined petroleum products,False,100.0,1.0
ES,Spain,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,65.83,2.0
ES,Spain,2025,2025,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,False,64.36,3.0
ES,Spain,2025,2025,J,Information and communication,False,60.57,4.0
ES,Spain,2025,2025,ICT,Information and Communication Technology - total,False,58.66,5.0
ES,Spain,2025,2025,M73-M75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",False,51.68,6.0
ES,Spain,2025,2025,M,"Professional, scientific and technical activities",False,38.35,7.0
ES,Spain,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,37.96,8.0
ES,Spain,2025,2025,S951,Repair of computers and communication equipment,False,35.14,9.0
ES,Spain,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,34.68,10.0
ES,Spain,2025,2025,L,Real estate activities,False,34.39,11.0
ES,Spain,2025,2025,L68,Real estate activities,False,34.39,12.0
ES,Spain,2025,2025,N79,"Travel agency, tour operator and other reservation service and related activities",False,31.0,13.0
ES,Spain,2025,2025,C27,Manufacture of electrical equipment,False,28.31,14.0
ES,Spain,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,25.98,15.0
ES,Spain,2025,2025,C28,Manufacture of machinery and equipment n.e.c.,False,25.29,16.0
ES,Spain,2025,2025,G45-S951_X_K,"Services, without financial sector",False,23.72,17.0
ES,Spain,2025,2025,C20,Manufacture of chemicals and chemical products,False,23.09,18.0
ES,Spain,2025,2025,D_E,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",False,22.31,19.0
ES,Spain,2025,2025,I55,Accommodation,False,22.07,20.0
ES,Spain,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,21.95,21.0
ES,Spain,2025,2025,C29_C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",False,21.46,22.0
ES,Spain,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,20.88,23.0
ES,Spain,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,20.27,24.0
ES,Spain,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,19.56,25.0
ES,Spain,2025,2025,N,Administrative and support service activities,False,18.79,26.0
ES,Spain,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,18.2,27.0
ES,Spain,2025,2025,E,"Water supply; sewerage, waste management and remediation activities",False,17.82,28.0
ES,Spain,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,17.81,29.0
ES,Spain,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,17.42,30.0
ES,Spain,2025,2025,C,Manufacturing,False,17.14,31.0
ES,Spain,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,16.86,32.0
ES,Spain,2025,2025,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",False,16.67,33.0
ES,Spain,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,15.55,34.0
ES,Spain,2025,2025,I,Accommodation and food service activities,False,15.23,35.0
ES,Spain,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,14.99,36.0
ES,Spain,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,14.93,37.0
ES,Spain,2025,2025,H,Transportation and storage,False,14.69,38.0
